Date,Open,High,Low,Close,Adj Close,Volume
1978-01-10,90.639999,91.290001,89.720001,90.169998,90.169998,25180000
1978-01-11,90.169998,90.699997,89.230003,89.739998,89.739998,22880000
1978-01-12,89.739998,90.599998,89.25,89.82,89.82,22730000
1978-01-13,89.82,90.470001,89.260002,89.690002,89.690002,18010000
1978-01-16,89.690002,90.110001,88.879997,89.43,89.43,18760000
1978-01-17,89.43,90.309998,89.050003,89.879997,89.879997,19360000
1978-01-18,89.879997,90.860001,89.589996,90.559998,90.559998,21390000
1978-01-19,90.559998,91.040001,89.739998,90.089996,90.089996,21500000
1978-01-20,90.089996,90.269997,89.410004,89.889999,89.889999,7580000
1978-01-23,89.889999,90.080002,88.809998,89.239998,89.239998,19380000
1978-01-24,89.239998,89.800003,88.66999799999998,89.25,89.25,18690000
1978-01-25,89.25,89.940002,88.83000200000002,89.389999,89.389999,18690000
1978-01-26,89.389999,89.790001,88.309998,88.58000200000002,88.58000200000002,19600000
1978-01-27,88.58000200000002,89.099998,88.019997,88.58000200000002,88.58000200000002,17600000
1978-01-30,88.58000200000002,89.66999799999998,88.260002,89.339996,89.339996,17400000
1978-01-31,89.339996,89.91999799999998,88.610001,89.25,89.25,19870000
1978-02-01,89.25,90.239998,88.82,89.93,89.93,22240000
1978-02-02,89.93,90.910004,89.540001,90.129997,90.129997,23050000
1978-02-03,90.129997,90.32,89.190002,89.620003,89.620003,19400000
1978-02-06,89.620003,89.849998,88.949997,89.5,89.5,11630000
1978-02-07,89.5,90.529999,89.379997,90.330002,90.330002,14730000
1978-02-08,90.330002,91.32,90.089996,90.830002,90.830002,21300000
1978-02-09,90.830002,90.959999,89.839996,90.300003,90.300003,17940000
1978-02-10,90.300003,90.690002,89.559998,90.080002,90.080002,19480000
1978-02-13,90.080002,90.300003,89.379997,89.860001,89.860001,16810000
1978-02-14,89.860001,89.889999,88.699997,89.040001,89.040001,20470000
1978-02-15,89.040001,89.400002,88.300003,88.83000200000002,88.83000200000002,20170000
1978-02-16,88.769997,88.769997,87.639999,88.08000200000002,88.08000200000002,21570000
1978-02-17,88.08000200000002,88.699997,87.550003,87.959999,87.959999,18500000
1978-02-21,87.959999,88.190002,87.089996,87.589996,87.589996,21890000
1978-02-22,87.589996,88.150002,87.190002,87.559998,87.559998,18450000
1978-02-23,87.559998,87.91999799999998,86.83000200000002,87.639999,87.639999,18720000
1978-02-24,87.660004,88.870003,87.660004,88.489998,88.489998,22510000
1978-02-27,88.489998,88.970001,87.489998,87.720001,87.720001,19990000
1978-02-28,87.720001,87.760002,86.58000200000002,87.040001,87.040001,19750000
1978-03-01,87.040001,87.629997,86.449997,87.190002,87.190002,21010000
1978-03-02,87.190002,87.809998,86.690002,87.32,87.32,20280000
1978-03-03,87.32,87.980003,86.83000200000002,87.449997,87.449997,20120000
1978-03-06,87.449997,87.519997,86.480003,86.900002,86.900002,17230000
1978-03-07,86.900002,87.629997,86.550003,87.360001,87.360001,19900000
1978-03-08,87.360001,88.08000200000002,86.970001,87.839996,87.839996,22030000
1978-03-09,87.839996,88.489998,87.339996,87.889999,87.889999,21820000
1978-03-10,87.889999,89.25,87.82,88.879997,88.879997,27090000
1978-03-13,88.879997,89.769997,88.480003,88.949997,88.949997,24070000
1978-03-14,88.949997,89.620003,88.209999,89.349998,89.349998,24300000
1978-03-15,89.349998,89.730003,88.519997,89.120003,89.120003,23340000
1978-03-16,89.120003,89.769997,88.58000200000002,89.510002,89.510002,25400000
1978-03-17,89.510002,90.519997,89.16999799999998,90.199997,90.199997,28470000
1978-03-20,90.199997,91.349998,90.099998,90.82,90.82,28360000
1978-03-21,90.82,91.059998,89.5,89.790001,89.790001,24410000
1978-03-22,89.790001,90.07,88.989998,89.470001,89.470001,21950000
1978-03-23,89.470001,89.900002,88.83000200000002,89.360001,89.360001,21290000
1978-03-27,89.360001,89.5,88.510002,88.870003,88.870003,18870000
1978-03-28,88.870003,89.760002,88.470001,89.5,89.5,21600000
1978-03-29,89.5,90.169998,89.139999,89.639999,89.639999,25450000
1978-03-30,89.639999,89.889999,88.970001,89.410004,89.410004,20460000
1978-03-31,89.410004,89.639999,88.68,89.209999,89.209999,20130000
1978-04-03,89.199997,89.199997,88.07,88.459999,88.459999,20230000
1978-04-04,88.459999,89.18,88.160004,88.860001,88.860001,20130000
1978-04-05,88.860001,89.910004,88.620003,89.639999,89.639999,27260000
1978-04-06,89.639999,90.459999,89.309998,89.790001,89.790001,27360000
1978-04-07,89.790001,90.589996,89.389999,90.169998,90.169998,25160000
1978-04-10,90.169998,90.879997,89.730003,90.489998,90.489998,25740000
1978-04-11,90.489998,90.790001,89.769997,90.25,90.25,24300000
1978-04-12,90.25,90.779999,89.650002,90.110001,90.110001,26210000
1978-04-13,90.110001,91.269997,89.82,90.980003,90.980003,31580000
1978-04-14,91.400002,93.309998,91.400002,92.919998,92.919998,52280000
1978-04-17,93.599998,95.889999,93.599998,94.449997,94.449997,63510000
1978-04-18,94.449997,94.720001,92.870003,93.43,93.43,38950000
1978-04-19,93.43,94.480003,92.75,93.860001,93.860001,35060000
1978-04-20,93.970001,95.709999,93.970001,94.540001,94.540001,43230000
1978-04-21,94.540001,95.089996,93.709999,94.339996,94.339996,31540000
1978-04-24,94.339996,96.0,94.080002,95.769997,95.769997,34510000
1978-04-25,96.050003,97.910004,96.050003,96.639999,96.639999,55800000
1978-04-26,96.639999,97.75,95.959999,96.82,96.82,44430000
1978-04-27,96.82,96.93,95.300003,95.860001,95.860001,35470000
1978-04-28,95.860001,97.099998,95.239998,96.830002,96.830002,32850000
1978-05-01,96.830002,98.300003,96.410004,97.669998,97.669998,37020000
1978-05-02,97.669998,98.110001,96.440002,97.25,97.25,41400000
1978-05-03,97.25,97.610001,95.839996,96.260002,96.260002,37560000
1978-05-04,96.260002,96.43,94.57,95.93,95.93,37520000
1978-05-05,95.93,97.440002,95.559998,96.529999,96.529999,42680000
1978-05-08,96.529999,97.5,95.82,96.190002,96.190002,34680000
1978-05-09,96.190002,96.68,95.330002,95.900002,95.900002,30860000
1978-05-10,95.900002,96.690002,95.349998,95.919998,95.919998,33330000
1978-05-11,95.919998,97.470001,95.599998,97.199997,97.199997,36630000
1978-05-12,97.199997,98.889999,97.139999,98.07,98.07,46600000
1978-05-15,98.07,99.110001,97.400002,98.760002,98.760002,33890000
1978-05-16,98.760002,100.160004,98.610001,99.349998,99.349998,48170000
1978-05-17,99.349998,100.32,98.629997,99.599998,99.599998,45490000
1978-05-18,99.599998,100.040001,98.190002,98.620003,98.620003,42270000
1978-05-19,98.620003,99.059998,97.419998,98.120003,98.120003,34360000
1978-05-22,98.120003,99.43,97.650002,99.089996,99.089996,28680000
1978-05-23,99.089996,99.169998,97.529999,98.050003,98.050003,33230000
1978-05-24,97.739998,97.739998,96.269997,97.080002,97.080002,31450000
1978-05-25,97.080002,97.800003,96.300003,96.800003,96.800003,28410000
1978-05-26,96.800003,97.139999,96.010002,96.580002,96.580002,21410000
1978-05-30,96.580002,97.230003,95.949997,96.860001,96.860001,21040000
1978-05-31,96.860001,97.970001,96.5,97.239998,97.239998,29070000
1978-06-01,97.239998,97.949997,96.629997,97.349998,97.349998,28750000
1978-06-02,97.349998,98.519997,97.010002,98.139999,98.139999,31860000
1978-06-05,98.139999,100.269997,97.970001,99.949997,99.949997,39580000
1978-06-06,99.949997,101.839996,99.900002,100.32,100.32,51970000
1978-06-07,100.32,100.809998,99.360001,100.120003,100.120003,33060000
1978-06-08,100.120003,101.209999,99.550003,100.209999,100.209999,39380000
1978-06-09,100.209999,100.709999,99.300003,99.93,99.93,32470000
1978-06-12,99.93,100.599998,99.160004,99.550003,99.550003,24440000
1978-06-13,99.550003,99.980003,98.43,99.57,99.57,30760000
1978-06-14,99.57,100.68,98.889999,99.480003,99.480003,37290000
1978-06-15,99.480003,99.540001,97.970001,98.339996,98.339996,29280000
1978-06-16,98.339996,98.589996,97.099998,97.419998,97.419998,27690000
1978-06-19,97.419998,97.940002,96.529999,97.489998,97.489998,25500000
1978-06-20,97.489998,97.779999,96.150002,96.510002,96.510002,27920000
1978-06-21,96.510002,96.739998,95.419998,96.010002,96.010002,29100000
1978-06-22,96.010002,96.760002,95.519997,96.239998,96.239998,27160000
1978-06-23,96.239998,96.980003,95.489998,95.849998,95.849998,28530000
1978-06-26,95.849998,96.059998,94.309998,94.599998,94.599998,29250000
1978-06-27,94.599998,95.480003,93.989998,94.980003,94.980003,29280000
1978-06-28,94.980003,95.790001,94.440002,95.400002,95.400002,23260000
1978-06-29,95.400002,96.260002,95.0,95.57,95.57,21660000
1978-06-30,95.57,95.959999,94.870003,95.529999,95.529999,18100000
1978-07-03,95.529999,95.650002,94.620003,95.089996,95.089996,11560000
1978-07-05,95.089996,95.199997,93.779999,94.269997,94.269997,23730000
1978-07-06,94.269997,94.830002,93.589996,94.32,94.32,24990000
1978-07-07,94.32,95.32,94.019997,94.889999,94.889999,23480000
1978-07-10,94.889999,95.669998,94.279999,95.269997,95.269997,22470000
1978-07-11,95.269997,96.489998,94.919998,95.93,95.93,27470000
1978-07-12,95.93,96.830002,95.5,96.239998,96.239998,26640000
1978-07-13,96.239998,96.660004,95.419998,96.25,96.25,23620000
1978-07-14,96.25,97.879997,95.889999,97.580002,97.580002,28370000
1978-07-17,97.580002,98.839996,97.239998,97.779999,97.779999,29180000
1978-07-18,97.779999,97.980003,96.519997,96.870003,96.870003,22860000
1978-07-19,96.870003,98.410004,96.709999,98.120003,98.120003,30850000
1978-07-20,98.120003,99.18,97.489998,98.029999,98.029999,33350000
1978-07-21,98.029999,98.57,97.019997,97.75,97.75,26060000
1978-07-24,97.75,98.129997,96.720001,97.720001,97.720001,23280000
1978-07-25,97.720001,98.730003,97.199997,98.440002,98.440002,25400000
1978-07-26,99.080002,99.080002,99.080002,99.080002,99.080002,36830000
1978-07-27,99.080002,100.169998,98.599998,99.540001,99.540001,33970000
1978-07-28,99.540001,100.510002,98.900002,100.0,100.0,33390000
1978-07-31,100.0,101.18,99.370003,100.68,100.68,33990000
1978-08-01,100.68,101.459999,99.949997,100.660004,100.660004,34810000
1978-08-02,100.660004,103.209999,100.18,102.919998,102.919998,47470000
1978-08-03,102.919998,105.410004,102.82,103.510002,103.510002,66370000
1978-08-04,103.510002,104.669998,102.75,103.919998,103.919998,37910000
1978-08-07,103.919998,104.839996,103.029999,103.550003,103.550003,33350000
1978-08-08,103.550003,104.349998,102.599998,104.010002,104.010002,34290000
1978-08-09,104.010002,105.720001,103.699997,104.5,104.5,48800000
1978-08-10,104.5,105.110001,103.099998,103.660004,103.660004,39760000
1978-08-11,103.660004,104.669998,102.849998,103.959999,103.959999,33550000
1978-08-14,103.959999,104.980003,103.400002,103.970001,103.970001,32320000
1978-08-15,103.970001,104.379997,102.860001,103.849998,103.849998,29760000
1978-08-16,103.849998,105.150002,103.410004,104.650002,104.650002,36120000
1978-08-17,104.650002,106.269997,104.339996,105.080002,105.080002,45270000
1978-08-18,105.080002,105.980003,104.230003,104.730003,104.730003,34650000
1978-08-21,104.730003,105.199997,103.440002,103.889999,103.889999,29440000
1978-08-22,103.889999,104.790001,103.139999,104.309998,104.309998,29620000
1978-08-23,104.309998,105.68,104.120003,104.910004,104.910004,39630000
1978-08-24,104.910004,105.860001,104.290001,105.080002,105.080002,38500000
1978-08-25,105.080002,105.68,104.239998,104.900002,104.900002,36190000
1978-08-28,104.900002,105.139999,103.610001,103.959999,103.959999,31760000
1978-08-29,103.959999,104.339996,102.919998,103.389999,103.389999,33780000
1978-08-30,103.389999,104.260002,102.699997,103.5,103.5,37750000
1978-08-31,103.5,104.050003,102.629997,103.290001,103.290001,33850000
1978-09-01,103.290001,104.269997,102.730003,103.68,103.68,35070000
1978-09-05,103.68,104.830002,103.309998,104.489998,104.489998,32170000
1978-09-06,104.510002,106.190002,104.510002,105.379997,105.379997,42600000
1978-09-07,105.379997,106.489998,104.760002,105.419998,105.419998,40310000
1978-09-08,105.5,107.190002,105.5,106.790001,106.790001,42170000
1978-09-11,106.790001,108.050003,106.419998,106.980003,106.980003,39670000
1978-09-12,106.980003,107.480003,106.019997,106.989998,106.989998,34400000
1978-09-13,106.989998,107.849998,105.870003,106.339996,106.339996,43340000
1978-09-14,106.339996,106.620003,104.769997,105.099998,105.099998,37400000
1978-09-15,105.099998,105.120003,103.559998,104.120003,104.120003,37290000
1978-09-18,104.120003,105.029999,102.75,103.209999,103.209999,35860000
1978-09-19,103.209999,103.82,102.120003,102.529999,102.529999,31660000
1978-09-20,102.529999,103.290001,101.279999,101.730003,101.730003,35080000
1978-09-21,101.730003,102.540001,100.660004,101.900002,101.900002,33640000
1978-09-22,101.900002,102.690002,101.129997,101.839996,101.839996,27960000
1978-09-25,101.839996,102.360001,101.050003,101.860001,101.860001,20970000
1978-09-26,101.860001,103.150002,101.580002,102.620003,102.620003,26330000
1978-09-27,102.620003,103.440002,101.330002,101.660004,101.660004,28370000
1978-09-28,101.660004,102.379997,100.940002,101.959999,101.959999,24390000
1978-09-29,101.959999,103.080002,101.650002,102.540001,102.540001,23610000
1978-10-02,102.540001,103.419998,102.129997,102.959999,102.959999,18700000
1978-10-03,102.959999,103.559998,102.18,102.599998,102.599998,22540000
1978-10-04,102.599998,103.360001,101.760002,103.059998,103.059998,25090000
1978-10-05,103.059998,104.099998,102.540001,103.269997,103.269997,27820000
1978-10-06,103.269997,104.230003,102.82,103.519997,103.519997,27380000
1978-10-09,103.519997,104.889999,103.309998,104.589996,104.589996,19720000
1978-10-10,104.589996,105.360001,103.900002,104.459999,104.459999,25470000
1978-10-11,104.459999,105.639999,103.800003,105.389999,105.389999,21740000
1978-10-12,105.389999,106.230003,104.419998,104.879997,104.879997,30170000
1978-10-13,104.879997,105.339996,104.07,104.660004,104.660004,21920000
1978-10-16,104.629997,104.629997,102.43,102.610001,102.610001,24600000
1978-10-17,102.349998,102.349998,100.470001,101.260002,101.260002,37870000
1978-10-18,101.260002,101.760002,99.889999,100.489998,100.489998,32940000
1978-10-19,100.489998,101.029999,99.040001,99.330002,99.330002,31810000
1978-10-20,99.260002,99.260002,97.120003,97.949997,97.949997,43670000
1978-10-23,97.949997,98.839996,96.629997,98.18,98.18,36090000
1978-10-24,98.18,98.949997,97.129997,97.489998,97.489998,28880000
1978-10-25,97.489998,98.559998,96.330002,97.309998,97.309998,31380000
1978-10-26,97.309998,97.709999,95.589996,96.029999,96.029999,31990000
1978-10-27,96.029999,96.620003,94.300003,94.589996,94.589996,40360000
1978-10-30,94.589996,95.489998,91.650002,95.059998,95.059998,59480000
1978-10-31,95.059998,95.800003,92.720001,93.150002,93.150002,42720000
1978-11-01,94.129997,97.410004,94.129997,96.849998,96.849998,50450000
1978-11-02,96.849998,97.309998,94.839996,95.610001,95.610001,41030000
1978-11-03,95.610001,96.980003,94.779999,96.18,96.18,25990000
1978-11-06,96.18,96.489998,94.839996,95.190002,95.190002,20450000
1978-11-07,94.75,94.75,93.139999,93.849998,93.849998,25320000
1978-11-08,93.849998,94.739998,92.889999,94.449997,94.449997,23560000
1978-11-09,94.449997,95.5,93.809998,94.419998,94.419998,23320000
1978-11-10,94.419998,95.389999,93.940002,94.769997,94.769997,16750000
1978-11-13,94.769997,94.900002,92.959999,93.129997,93.129997,20960000
1978-11-14,93.129997,93.529999,91.769997,92.489998,92.489998,30610000
1978-11-15,92.489998,94.0,92.290001,92.709999,92.709999,26280000
1978-11-16,92.709999,94.080002,92.589996,93.709999,93.709999,21340000
1978-11-17,93.709999,95.029999,93.589996,94.419998,94.419998,25170000
1978-11-20,94.419998,95.860001,94.290001,95.25,95.25,24440000
1978-11-21,95.25,95.830002,94.489998,95.010002,95.010002,20750000
1978-11-22,95.010002,95.910004,94.540001,95.480003,95.480003,20010000
1978-11-24,95.480003,96.169998,94.980003,95.790001,95.790001,14590000
1978-11-27,95.790001,96.519997,95.169998,95.989998,95.989998,19790000
1978-11-28,95.989998,96.510002,94.879997,95.150002,95.150002,22740000
1978-11-29,94.919998,94.919998,93.480003,93.75,93.75,21160000
1978-11-30,93.75,94.940002,93.290001,94.699997,94.699997,19900000
1978-12-01,95.010002,96.690002,95.010002,96.279999,96.279999,26830000
1978-12-04,96.279999,96.959999,95.370003,96.150002,96.150002,22020000
1978-12-05,96.150002,97.699997,95.879997,97.440002,97.440002,25670000
1978-12-06,97.440002,98.580002,96.830002,97.489998,97.489998,29680000
1978-12-07,97.489998,98.099998,96.580002,97.080002,97.080002,21170000
1978-12-08,97.080002,97.480003,96.139999,96.629997,96.629997,18560000
1978-12-11,96.629997,97.559998,96.07,97.110001,97.110001,21000000
1978-12-12,97.110001,97.580002,96.269997,96.589996,96.589996,22210000
1978-12-13,96.589996,97.07,95.589996,96.059998,96.059998,22480000
1978-12-14,96.059998,96.440002,95.199997,96.040001,96.040001,20840000
1978-12-15,96.040001,96.279999,94.879997,95.330002,95.330002,23620000
1978-12-18,94.330002,94.330002,92.639999,93.440002,93.440002,32900000
1978-12-19,93.440002,94.849998,93.050003,94.239998,94.239998,25960000
1978-12-20,94.239998,95.199997,93.699997,94.68,94.68,26520000
1978-12-21,94.68,95.660004,94.110001,94.709999,94.709999,28670000
1978-12-22,94.769997,96.620003,94.769997,96.309998,96.309998,23790000
1978-12-26,96.309998,97.889999,95.989998,97.519997,97.519997,21470000
1978-12-27,97.510002,97.510002,96.150002,96.660004,96.660004,23580000
1978-12-28,96.660004,97.190002,95.82,96.279999,96.279999,25440000
1978-12-29,96.279999,97.029999,95.480003,96.110001,96.110001,30030000
1979-01-02,96.110001,96.959999,95.220001,96.730003,96.730003,18340000
1979-01-03,96.809998,98.540001,96.809998,97.800003,97.800003,29180000
1979-01-04,97.800003,99.419998,97.519997,98.580002,98.580002,33290000
1979-01-05,98.580002,99.790001,98.25,99.129997,99.129997,28890000
1979-01-08,99.129997,99.300003,97.830002,98.800003,98.800003,21440000
1979-01-09,98.800003,99.959999,98.620003,99.330002,99.330002,27340000
1979-01-10,99.330002,99.75,98.279999,98.769997,98.769997,24990000
1979-01-11,98.769997,99.410004,97.949997,99.099998,99.099998,24580000
1979-01-12,99.32,100.910004,99.32,99.93,99.93,37120000
1979-01-15,99.93,101.129997,99.580002,100.690002,100.690002,27520000
1979-01-16,100.690002,100.879997,99.110001,99.459999,99.459999,30340000
1979-01-17,99.459999,100.0,98.330002,99.480003,99.480003,25310000
1979-01-18,99.480003,100.349998,98.910004,99.720001,99.720001,27260000
1979-01-19,99.720001,100.57,99.220001,99.75,99.75,26800000
1979-01-22,99.75,100.349998,98.900002,99.900002,99.900002,24390000
1979-01-23,99.900002,101.050003,99.349998,100.599998,100.599998,30130000
1979-01-24,100.599998,101.309998,99.669998,100.160004,100.160004,31730000
1979-01-25,100.160004,101.660004,99.989998,101.190002,101.190002,31440000
1979-01-26,101.190002,102.589996,101.029999,101.860001,101.860001,34230000
1979-01-29,101.860001,102.330002,100.989998,101.550003,101.550003,24170000
1979-01-30,101.550003,102.07,100.68,101.050003,101.050003,26910000
1979-01-31,101.050003,101.410004,99.470001,99.93,99.93,30330000
1979-02-01,99.93,100.379997,99.010002,99.959999,99.959999,27930000
1979-02-02,99.959999,100.519997,99.099998,99.5,99.5,25350000
1979-02-05,99.07,99.07,97.57,98.089996,98.089996,26490000
1979-02-06,98.089996,98.739998,97.480003,98.050003,98.050003,23570000
1979-02-07,98.050003,98.07,96.510002,97.160004,97.160004,28450000
1979-02-08,97.160004,98.110001,96.82,97.650002,97.650002,23360000
1979-02-09,97.650002,98.5,97.279999,97.870003,97.870003,24320000
1979-02-12,97.870003,98.550003,97.050003,98.199997,98.199997,20610000
1979-02-13,98.25,99.580002,98.25,98.93,98.93,28470000
1979-02-14,98.93,99.639999,98.209999,98.870003,98.870003,27220000
1979-02-15,98.870003,99.129997,97.959999,98.730003,98.730003,22550000
1979-02-16,98.730003,99.230003,98.110001,98.669998,98.669998,21110000
1979-02-20,98.669998,99.669998,98.260002,99.419998,99.419998,22010000
1979-02-21,99.419998,100.07,98.690002,99.07,99.07,26050000
1979-02-22,99.07,99.209999,97.879997,98.330002,98.330002,26290000
1979-02-23,98.330002,98.5,97.290001,97.779999,97.779999,22750000
1979-02-26,97.779999,98.279999,97.199997,97.669998,97.669998,22620000
1979-02-27,97.650002,97.650002,95.690002,96.129997,96.129997,31470000
1979-02-28,96.129997,96.690002,95.379997,96.279999,96.279999,25090000
1979-03-01,96.279999,97.279999,95.980003,96.900002,96.900002,23830000
1979-03-02,96.900002,97.550003,96.440002,96.970001,96.970001,23130000
1979-03-05,97.029999,98.639999,97.029999,98.059998,98.059998,25690000
1979-03-06,98.059998,98.529999,97.360001,97.870003,97.870003,24490000
1979-03-07,97.870003,99.230003,97.669998,98.440002,98.440002,28930000
1979-03-08,98.440002,99.82,98.099998,99.580002,99.580002,32000000
1979-03-09,99.580002,100.580002,99.120003,99.540001,99.540001,33410000
1979-03-12,99.540001,100.040001,98.559998,99.669998,99.669998,25740000
1979-03-13,99.669998,100.660004,99.129997,99.839996,99.839996,31170000
1979-03-14,99.839996,100.43,99.230003,99.709999,99.709999,24630000
1979-03-15,99.709999,100.57,99.110001,99.860001,99.860001,29370000
1979-03-16,99.860001,101.160004,99.529999,100.690002,100.690002,31770000
1979-03-19,100.690002,101.940002,100.349998,101.059998,101.059998,34620000
1979-03-20,101.059998,101.339996,100.010002,100.5,100.5,27180000
1979-03-21,100.5,101.480003,99.870003,101.25,101.25,31120000
1979-03-22,101.25,102.410004,101.040001,101.669998,101.669998,34380000
1979-03-23,101.669998,102.370003,101.019997,101.599998,101.599998,33570000
1979-03-26,101.599998,101.769997,100.599998,101.040001,101.040001,23430000
1979-03-27,101.040001,102.709999,100.809998,102.480003,102.480003,32940000
1979-03-28,102.480003,103.309998,101.739998,102.120003,102.120003,39920000
1979-03-29,102.120003,102.779999,101.43,102.029999,102.029999,28510000
1979-03-30,102.029999,102.510002,101.029999,101.589996,101.589996,29970000
1979-04-02,101.559998,101.559998,100.139999,100.900002,100.900002,28990000
1979-04-03,100.900002,102.669998,100.809998,102.400002,102.400002,33530000
1979-04-04,102.400002,103.730003,102.160004,102.650002,102.650002,41940000
1979-04-05,102.650002,103.599998,102.160004,103.260002,103.260002,34520000
1979-04-06,103.260002,103.949997,102.580002,103.18,103.18,34710000
1979-04-09,103.18,103.559998,102.279999,102.870003,102.870003,27230000
1979-04-10,102.870003,103.830002,102.419998,103.339996,103.339996,31900000
1979-04-11,103.339996,103.769997,101.919998,102.309998,102.309998,32900000
1979-04-12,102.309998,102.769997,101.510002,102.0,102.0,26780000
1979-04-16,102.0,102.019997,100.669998,101.120003,101.120003,28050000
1979-04-17,101.120003,101.940002,100.650002,101.239998,101.239998,29260000
1979-04-18,101.239998,102.230003,100.959999,101.699997,101.699997,29510000
1979-04-19,101.699997,102.400002,100.879997,101.279999,101.279999,31150000
1979-04-20,101.279999,101.809998,100.459999,101.230003,101.230003,28830000
1979-04-23,101.230003,102.0,100.68,101.57,101.57,25610000
1979-04-24,101.57,103.019997,101.389999,102.199997,102.199997,35540000
1979-04-25,102.199997,103.07,101.790001,102.5,102.5,31750000
1979-04-26,102.5,102.910004,101.580002,102.010002,102.010002,32400000
1979-04-27,102.010002,102.32,101.040001,101.800003,101.800003,29610000
1979-04-30,101.800003,102.239998,100.910004,101.760002,101.760002,26440000
1979-05-01,101.760002,102.5,101.220001,101.68,101.68,31040000
1979-05-02,101.68,102.279999,101.0,101.720001,101.720001,30510000
1979-05-03,101.720001,102.57,101.25,101.809998,101.809998,30870000
1979-05-04,101.809998,102.080002,100.419998,100.690002,100.690002,30630000
1979-05-07,100.370003,100.370003,98.779999,99.019997,99.019997,30480000
1979-05-08,99.019997,99.559998,97.980003,99.169998,99.169998,32720000
1979-05-09,99.169998,100.010002,98.5,99.459999,99.459999,27670000
1979-05-10,99.459999,99.629997,98.220001,98.519997,98.519997,25230000
1979-05-11,98.519997,99.029999,97.919998,98.519997,98.519997,24010000
1979-05-14,98.519997,98.949997,97.709999,98.059998,98.059998,22450000
1979-05-15,98.059998,98.900002,97.599998,98.139999,98.139999,26190000
1979-05-16,98.139999,98.800003,97.489998,98.419998,98.419998,28350000
1979-05-17,98.419998,100.220001,98.290001,99.940002,99.940002,30550000
1979-05-18,99.940002,100.730003,99.330002,99.93,99.93,26590000
1979-05-21,99.93,100.75,99.370003,100.139999,100.139999,25550000
1979-05-22,100.139999,100.93,99.449997,100.510002,100.510002,30400000
1979-05-23,100.510002,101.309998,99.629997,99.889999,99.889999,30390000
1979-05-24,99.889999,100.440002,99.139999,99.93,99.93,25710000
1979-05-25,99.93,100.68,99.519997,100.220001,100.220001,27810000
1979-05-29,100.220001,100.760002,99.559998,100.050003,100.050003,27040000
1979-05-30,100.050003,100.25,98.790001,99.110001,99.110001,29250000
1979-05-31,99.110001,99.610001,98.290001,99.080002,99.080002,30300000
1979-06-01,99.080002,99.699997,98.57,99.169998,99.169998,24560000
1979-06-04,99.169998,99.760002,98.610001,99.32,99.32,24040000
1979-06-05,99.32,101.07,99.169998,100.620003,100.620003,35050000
1979-06-06,100.620003,101.959999,100.379997,101.300003,101.300003,39830000
1979-06-07,101.300003,102.540001,101.150002,101.790001,101.790001,43380000
1979-06-08,101.790001,102.230003,100.910004,101.489998,101.489998,31470000
1979-06-11,101.489998,102.239998,100.910004,101.910004,101.910004,28270000
1979-06-12,101.910004,103.639999,101.809998,102.849998,102.849998,45450000
1979-06-13,102.849998,103.580002,101.830002,102.309998,102.309998,40740000
1979-06-14,102.309998,102.629997,101.040001,102.199997,102.199997,37850000
1979-06-15,102.199997,102.779999,101.379997,102.089996,102.089996,40740000
1979-06-18,102.089996,102.480003,101.050003,101.559998,101.559998,30970000
1979-06-19,101.559998,102.279999,100.910004,101.580002,101.580002,30780000
1979-06-20,101.580002,102.190002,100.93,101.629997,101.629997,33790000
1979-06-21,101.629997,102.739998,101.199997,102.089996,102.089996,36490000
1979-06-22,102.089996,103.160004,101.910004,102.639999,102.639999,36410000
1979-06-25,102.639999,102.910004,101.449997,102.089996,102.089996,31330000
1979-06-26,102.089996,102.089996,101.220001,101.660004,101.660004,34680000
1979-06-27,101.660004,102.949997,101.290001,102.269997,102.269997,36720000
1979-06-28,102.269997,103.459999,101.910004,102.800003,102.800003,38470000
1979-06-29,102.800003,103.669998,102.040001,102.910004,102.910004,34690000
1979-07-02,102.910004,103.0,101.449997,101.989998,101.989998,32060000
1979-07-03,101.989998,102.57,101.309998,102.089996,102.089996,31670000
1979-07-05,102.089996,102.879997,101.589996,102.43,102.43,30290000
1979-07-06,102.43,103.910004,102.120003,103.620003,103.620003,38570000
1979-07-09,103.620003,105.07,103.360001,104.470001,104.470001,42460000
1979-07-10,104.470001,105.169998,103.519997,104.199997,104.199997,39730000
1979-07-11,104.199997,104.339996,102.870003,103.639999,103.639999,36650000
1979-07-12,103.639999,103.720001,102.220001,102.690002,102.690002,31780000
1979-07-13,102.690002,102.989998,101.489998,102.32,102.32,33080000
1979-07-16,102.32,103.199997,101.809998,102.739998,102.739998,26620000
1979-07-17,102.739998,103.059998,101.269997,101.830002,101.830002,34270000
1979-07-18,101.830002,102.059998,100.349998,101.690002,101.690002,35950000
1979-07-19,101.690002,102.419998,101.040001,101.610001,101.610001,26780000
1979-07-20,101.610001,102.32,101.059998,101.82,101.82,26360000
1979-07-23,101.82,102.129997,100.839996,101.589996,101.589996,26860000
1979-07-24,101.589996,102.5,101.139999,101.970001,101.970001,29690000
1979-07-25,101.970001,103.440002,101.849998,103.080002,103.080002,34890000
1979-07-26,103.080002,103.629997,102.339996,103.099998,103.099998,32270000
1979-07-27,103.099998,103.5,102.290001,103.099998,103.099998,27760000
1979-07-30,103.099998,103.629997,102.419998,103.150002,103.150002,28640000
